idDBLP,idScholar,DBLP_Match,Scholar_Match,Match_ID
conf/vldb/BohannonLRSSS97,Vj1kbPjzSHwJ,1877,27521,1877_27521
conf/vldb/BohannonLRSSS97,GzK2N5eQ0pQJ,1877,27105,1877_27105
conf/vldb/JagadishNSSK97,FzUYum7hqhQJ,1881,30223,1881_30223
journals/sigmod/Mani03,FgLCpqaf8C8J,1883,8091,1883_8091
conf/vldb/Huyn97,9OYLimeDdj0J,1884,50457,1884_50457
conf/vldb/FaloutsosJS97,u_9qWSpjaO4J,1885,48034,1885_48034
conf/vldb/Jamil97,tLpAE7ZSkLsJ,1887,63246,1887_63246
journals/sigmod/PitouraAPSV03,hn2MANNgz9sJ,1889,40658,1889_40658
conf/vldb/KietzRS97,L4k3lAWc-JgJ,1890,1009,1890_1009
conf/vldb/BridgeJKLLM97,JO9Jnx_gGIUJ,1894,37083,1894_37083
conf/vldb/PoosalaI97,negC_a7QQnMJ,1897,52332,1897_52332
conf/vldb/ChavdaW97,E9AsPVyCDlMJ,1899,20716,1899_20716
conf/vldb/DesslochM97,CjtIFow-OWcJ,1902,40817,1902_40817
conf/vldb/GarofalakisOS97,dW_pRNemQfsJ,1903,18246,1903_18246
conf/vldb/HuangJR97,nBHS2BTx-GkJ,1905,3927,1905_3927
conf/vldb/PellenkoftLK97,793XPMTdcBEJ,1907,58936,1907_58936
conf/vldb/ChakrabartiDAR97,QyBDbs7EpmsJ,1909,16865,1909_16865
conf/vldb/CiacciaPZ97,cnDPbkX4F2cJ,1912,25003,1912_25003
conf/vldb/HaasKWY97,U09WdB3GIK4J,1913,12014,1913_12014
conf/vldb/ClaussenKMP97,EyTvjJCb5WkJ,1920,38536,1920_38536
conf/vldb/EicklerGK95,63QhLG57QssJ,1921,2166,1921_2166
conf/vldb/AmsalegFG95,-9bXTTM_M4cJ,1923,13600,1923_13600
journals/sigmod/JukicNV03,eR43Urfx-hcJ,1924,48802,1924_48802
conf/vldb/Bayer95,W3l3pQ62_YMJ,1926,51699,1926_51699
conf/vldb/Madnick95,CVQyvLe8w38J,1928,60166,1928_60166
conf/vldb/ChenRS95,4TMZhO1wdwsJ,1929,30139,1929_30139
conf/vldb/KornackerB95,IN_sibgHb9MJ,1932,54559,1932_54559
conf/vldb/YanG95,lr_Kq9SZLY8J,1933,56023,1933_56023
conf/vldb/GravanoG95,4HVB6aRvsk8J,1936,62615,1936_62615
conf/vldb/Sullivan96,zGRQ_2im_9MJ,1938,26566,1938_26566
conf/vldb/Celis96,Bg5vcyRBKd8J,1941,19328,1941_19328
conf/vldb/Sacks-Davis96,GkINzG_IffAJ,1950,34154,1950_34154
conf/vldb/RahmM95,6ioboOxJvQIJ,1958,46315,1958_46315
conf/vldb/BassiliadesV95,url:http://portal.acm.org/citation.cfm%3Fid%3D673137,1960,35781,1960_35781
conf/vldb/CabreraRH95,x3WHLHvq-SEJ,1962,63516,1962_63516
journals/sigmod/Nascimento03,url:http://portal.acm.org/citation.cfm%3Fid%3D776985.776996%26dl%3Dportal%26dl%3DACM%26idx%3D776985%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,1963,31317,1963_31317
conf/vldb/HellersteinNP95,AC19Z_yOCTUJ,1964,26596,1964_26596
conf/vldb/MillinerBP95,kYl-9cV8gloJ,1966,9247,1966_9247
conf/vldb/AgrawalLSS95,Y799jSppkKEJ,1967,1534,1967_1534
journals/sigmod/CaleroPR03,zWoRcQffsq8J,1968,37598,1968_37598
conf/vldb/HasanM95, ,1970,39815,1970_39815
conf/vldb/BargaP95,Rp6i1uA3RYQJ,1974,61054,1974_61054
conf/vldb/BunemanDHOW95,95LnCs7V35YJ,1975,30428,1975_30428
journals/sigmod/GolabO03,lC5GjK5OpD0J,1976,28512,1976_28512
conf/vldb/GuptaHQ95,VCSbj6MwKlgJ,1978,16905,1978_16905
conf/vldb/YanL95,VwsS71_KQX8J,1980,47718,1980_47718
conf/vldb/GardarinGT95,uMkO2KGQJwwJ,1982,18456,1982_18456
journals/sigmod/Snodgrass03,m-l6e98xxOsJ,1985,48837,1985_48837
conf/vldb/ChatziantoniouR96,46FVYbhr0WoJ,1987,463,1987_463
conf/vldb/DarFJST96,gkbM-pRDcSwJ,1991,48521,1991_48521
conf/vldb/Suciu96a,tJtSq968rwgJ,1994,44275,1994_44275
conf/vldb/Levy96,lDTPyBMtHVwJ,1996,14,1996_14
conf/vldb/PapakonstantinouAG96,gkbvvgj8kdUJ,1997,13169,1997_13169
journals/sigmod/MarchiLPT03,9dgFU6XaLrwJ,1998,46684,1998_46684
conf/vldb/VermeerA96,bEddMdwB2_4J,2000,44976,2000_44976
conf/vldb/PapadiasZMT03,hJ8VP7FyOL0J,2002,48576,2002_48576
conf/vldb/PottingerB03,Q6pHDaV3sG4J,2003,10775,2003_10775
conf/vldb/HulgeriS03,l5_H15LkpCsJ,2005,4095,2005_4095
conf/vldb/PapadiasTS03,TmcyYF1CNsYJ,2007,60621,2007_60621
conf/vldb/SchindlerAG03,CsWyDorgQF4J,2010,56708,2010_56708
conf/vldb/VieiraM03,sUtdmV9XsIcJ,2011,4092,2011_4092
conf/vldb/ChaudhuriGN03,sAYCyUcugbYJ,2012,656,2012_656
conf/vldb/HaasB03, ,2013,45412,2013_45412
conf/vldb/HelmerNM03,8-HpAN0xpjcJ,2014,41704,2014_41704
conf/vldb/AnciauxBP03,gYELZxhiJx8J,2015,63030,2015_63030
conf/vldb/AnciauxBP03,RLZc9c2-6_oJ,2015,53993,2015_53993
conf/vldb/YuAA03,4bvjebYsdRkJ,2016,40498,2016_40498
conf/vldb/LiuLBHTS03,pAhZKAo7m-sJ,2017,41224,2017_41224
conf/vldb/FlorescuHKLRWCSA03,1KSfxI44iGUJ,2018,46021,2018_46021
conf/vldb/MurthyB03,kHi1YOTBmlkJ,2019,32036,2019_32036
conf/vldb/HageJPST03,xDDdtO9n_pwJ,2020,38213,2020_38213
conf/vldb/AnKR03,Z9dkL1yphh8J,2021,4783,2021_4783
conf/vldb/Galindo-LegariaJWW03,3fCNsAXb9RAJ,2022,23122,2022_23122
conf/vldb/BhattacharjeePMLCH03,PUCW4QzlkmsJ,2023,18305,2023_18305
conf/vldb/MiklauS03,cJUP6vfSm50J,2025,48588,2025_48588
conf/vldb/MeekPK03,cR1ikuFsE1wJ,2026,40708,2026_40708
conf/vldb/BawaBA03,ZjIllDHwkSoJ,2027,63375,2027_63375
conf/vldb/PossP03,DYZlq4rntjwJ,2028,9836,2028_9836
conf/vldb/CarneyCZRCS03,JubkWSUFbbcJ,2029,4249,2029_4249
conf/vldb/HristidisGP03,B2rShDD99xwJ,2030,17048,2030_17048
conf/vldb/GalanisWJD03,JvthmGX_uoQJ,2031,18399,2031_18399
conf/vldb/Jermaine03,393ZqH9szo0J,2032,41568,2032_41568
conf/vldb/TorloneA03,v6kudD3ItEoJ,2033,29648,2033_29648
conf/vldb/BalminHKPSW03,8xRHvInl0_0J,2037,62110,2037_62110
conf/vldb/AbiteboulBBCCDMMP03,fANcvlGA8WAJ,2039,42832,2039_42832
conf/vldb/MengLLA03,_dOpWA3QWOEJ,2040,18598,2040_18598
conf/vldb/BergerBSW03,kADCX48-o5IJ,2041,6899,2041_6899
conf/vldb/Brodie03,deEJ1JsF8RwJ,2042,13308,2042_13308
conf/vldb/Cluet03,faRBjw1op8YJ,2043,10687,2043_10687
conf/vldb/KerstenWFKBC03,Ub6YwssjyiYJ,2044,55416,2044_55416
conf/vldb/Leymann03,url:http://www.vldb.org/conf/2003/papers/S32P01.pdf,2047,7054,2047_7054
conf/vldb/NathDKGKS03,pF6EW_yKYyYJ,2051,25304,2051_25304
conf/vldb/Baumann03,pJ2UEKVG_hoJ,2052,47502,2052_47502
conf/vldb/SattlerGS03,7y1DNkciIFQJ,2053,11247,2053_11247
conf/vldb/BouganimNPW03,5oXuo8dJ6qAJ,2054,2504,2054_2504
conf/vldb/WangSG03,T1TgIax4zVcJ,2055,17151,2055_17151
conf/vldb/LakshmananPZ03,zbzO-4fuIwUJ,2056,54223,2056_54223
conf/vldb/WangZL03,tbuNzuDUSFYJ,2057,61066,2057_61066
conf/vldb/PetrovicBJ03,nIuz3dc8yHMJ,2062,42301,2062_42301
conf/vldb/NicklasGS03,zApMW7wX5-AJ,2063,17927,2063_17927
conf/vldb/AbiteboulABBNM03,TD1X4Bo-eYsJ,2064,21845,2064_21845
conf/vldb/Mattos03,HeE1NxaX5t8J,2065,41155,2065_41155
conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,hRToevpkaa0J,2066,24948,2066_24948
conf/vldb/Ioannidis03,jELnwotIy9kJ,2067,53392,2067_53392
conf/vldb/Shenker03,5yETsE57mzgJ,2068,34294,2068_34294
conf/vldb/CohenMKS03,gRoNHWLN1WMJ,2069,52435,2069_52435
conf/vldb/RaghavanG03,ma-ZRYj0pXIJ,2070,58238,2070_58238
conf/vldb/YangLH03,hUMTG7HNlyAJ,2071,13854,2071_13854
conf/vldb/Amer-YahiaFSX03,fcB_7jx0pOMJ,2073,34370,2073_34370
conf/vldb/DeutschT03,qkJ_IyVmLfUJ,2075,59848,2075_59848
conf/vldb/MarianS03,JVvFcEnXBmkJ,2076,61262,2076_61262
conf/vldb/HalversonBKKRTVWND03,oR7DmJ9JJDYJ,2077,50833,2077_50833
conf/vldb/ChenJLP03,BGcx_nZKM4wJ,2078,8694,2078_8694
conf/vldb/DiaoF03,Crt1JZ1eEj0J,2080,5372,2080_5372
conf/vldb/AggarwalHWY03,szlqyCesMpgJ,2081,25380,2081_25380
conf/vldb/TengCY03,wJjaZnzD6pAJ,2082,37196,2082_37196
conf/vldb/YuPM03,ZEEZqsnVCyYJ,2084,49413,2084_49413
conf/vldb/LongS03,zU4MULiFRrYJ,2085,12345,2085_12345
conf/vldb/KochBG03,xCbXlJHLR48J,2086,587,2086_587
conf/vldb/FlescaFM03,LXjSnbxB7EsJ,2087,29595,2087_29595
conf/vldb/ZhouR03,MvbChqWgFawJ,2089,62476,2089_62476
conf/vldb/LabrinidisR03,0GMNedjfVV0J,2090,59361,2090_59361
conf/vldb/ChenL03,WaSgR87oMpcJ,2091,40981,2091_40981
conf/vldb/LimWV03,aPJnWocHLUwJ,2092,35980,2092_35980
conf/vldb/ZhouS03,NlDvk5J0WwEJ,2093,13120,2093_13120
conf/vldb/ShiSZ03, ,2094,7679,2094_7679
conf/vldb/HinneburgLH03,xC2efRb-WrQJ,2095,53634,2095_53634
conf/vldb/HankinsP03,NsxXW_CvQpkJ,2096,50205,2096_50205
conf/vldb/TatbulCZCS03,TAsynkdIAfwJ,2097,40789,2097_40789
conf/vldb/ViglasNB03,GGX9LS25OhwJ,2099,20219,2099_20219
conf/vldb/JiangWL03,s3bawcAka-EJ,2100,30360,2100_30360
conf/vldb/HeMYW03,cBe5X4EKjIEJ,2101,16503,2101_16503
conf/vldb/LernerS03,KtkbM7ohXrEJ,2102,4637,2102_4637
conf/vldb/TianD03,l7glyH7ltuQJ,2103,712,2103_712
conf/vldb/HuebschHLLSS03,7y9SomIIAG0J,2104,50195,2104_50195
conf/vldb/VelegrakisMP03,gP3ld61I__kJ,2105,14198,2105_14198
conf/vldb/LuoNEW03,8n1UIzMm4VMJ,2106,7249,2106_7249
conf/vldb/PapadimitriouBF03,pAvCmcv_-lMJ,2107,51305,2107_51305
conf/vldb/MadhavanH03,ujCYoqKS6BcJ,2108,55359,2108_55359
conf/vldb/GaoS03,BEpwgIQR6r4J,2109,15406,2109_15406
conf/vldb/LeeHJT03,BSE2se70OMYJ,2111,27262,2111_27262
conf/vldb/QianZXP03,Chp-3UwMgTQJ,2112,27520,2112_27520
conf/vldb/GolabO03,6K9FhI2pFEgJ,2114,30407,2114_30407
conf/vldb/CormodeKMS03,0ZQnv8tOzBwJ,2115,633,2115_633
conf/vldb/XinHLW03,v0rD-1nzJmYJ,2116,26785,2116_26785
conf/vldb/LubbersGJ03,T3nGiiT3tbsJ,2118,63232,2118_63232
conf/vldb/IwerksSS03,4B_LhCns0WoJ,2119,20368,2119_20368
conf/vldb/GrustKT03,25xRkmL_4BsJ,2120,36210,2120_36210
conf/vldb/DaynesC02,Ug0Yk0QhILMJ,2122,16700,2122_16700
conf/vldb/KarayannidisTSPMRFEB02,9KiPVAodKnYJ,2123,12873,2123_12873
conf/vldb/KangC02,gndV1O-oEkMJ,2124,15358,2124_15358
conf/vldb/HristidisP02,rZJLf9oQ_hEJ,2126,19062,2126_19062
conf/vldb/RizviH02,3ku_XOqYuawJ,2127,55093,2127_55093
conf/vldb/SenkulKT02,g7HDbO4GCN4J,2128,3138,2128_3138
conf/vldb/PalpanasSCP02,nlh2WXZT3VIJ,2129,63484,2129_63484
conf/vldb/KornMS02,mClzTQppJE4J,2130,60603,2130_60603
conf/vldb/ChanFFGR02,ZFI7XBuonJAJ,2131,6647,2131_6647
conf/vldb/RohmBSS02,YMcmy4FOXi8J,2133,27497,2133_27497
conf/vldb/LakshmananPH02,_hNiD_QLDdAJ,2135,47744,2135_47744
conf/vldb/GotoK02,2Pc6rKYB8ykJ,2139,42136,2139_42136
conf/vldb/Selinger02,76u3c8hIWqoJ,2140,31199,2140_31199
conf/vldb/Fox02,eybUiurX77sJ,2141,23942,2141_23942
conf/vldb/SeifertS02,1VEHUogTMZMJ,2142,11493,2142_11493
conf/vldb/SayalCDS02,0acvmJtaI8QJ,2143,28423,2143_28423
conf/vldb/LohmanL02,jC-TppzLPuEJ,2144,32673,2144_32673
conf/vldb/SchmidtWKCMB02,CvGGYMrKR2sJ,2145,2410,2145_2410
conf/vldb/DagevilleZ02,x9bmOZxOlE8J,2146,61595,2146_61595
conf/vldb/KiesslingK02,OuVZjeR64pMJ,2147,23897,2147_23897
conf/vldb/PanRAMOHAMV02,F9Fe5NfpK6MJ,2148,10172,2148_10172
conf/vldb/IlyasAE02,nQsk3GveFP0J,2151,63118,2151_63118
conf/vldb/Mohan02a,ulDehVmIgfAJ,2152,46301,2152_46301
conf/vldb/KeidlSSK02,dTval1yE6p8J,2153,53311,2153_53311
conf/vldb/ShengBDM02,6GxdJ4jZUokJ,2154,52665,2154_52665
conf/vldb/AggarwalY02,W9wJnFy0TDAJ,2155,42492,2155_42492
conf/vldb/ShegalovWBL02,CzVyfZe-kj0J,2156,31420,2156_31420
conf/vldb/Sripada02,UXm0EWCXxpIJ,2160,41281,2160_41281
conf/vldb/AdityaBCHNS02,2vzhAz4Yll4J,2162,30930,2162_30930
conf/vldb/CiliaHB02,_aEC8CgKod0J,2163,31082,2163_31082
conf/vldb/SantiniG02,J3cfnmFB4lsJ,2164,33965,2164_33965
conf/vldb/LamKR02,GdvZvvRTXIAJ,2165,42122,2165_42122
conf/vldb/HeymannTKWRMF02,EAZ5Gz22bIUJ,2166,45783,2166_45783
conf/vldb/AgrawalSX02,a1CLM5GoVtYJ,2167,25403,2167_25403
conf/vldb/HsuLOMTX02,Px35BrWc6_EJ,2168,24763,2168_24763
conf/vldb/Mohan01,tAO-l_SkmSwJ,2169,15841,2169_15841
conf/vldb/GarofalakisG01,SHDQQrfJ3BMJ,2170,45283,2170_45283
conf/vldb/SarawagiBKM02,G9DGYRD0cnMJ,2172,25321,2172_25321
conf/vldb/BohannonFHRRS02,zYfyg0fCzEsJ,2175,14975,2175_14975
conf/vldb/AbiteboulBMMW02,mm3mXWb8QS0J,2176,49618,2176_49618
conf/vldb/RaghavanG01,LcX8Pm2ABJsJ,2177,57213,2177_57213
conf/vldb/StanoiRAA01,SBpUQ0L7KUgJ,2178,28057,2178_28057
conf/vldb/AmirKN01,dEwdHTZZYWYJ,2179,20626,2179_20626
conf/vldb/MadhavanBR01,wRHapJxb_-QJ,2181,37059,2181_37059
conf/vldb/Wadler01,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672033,2182,23665,2182_23665
conf/vldb/DayalHL01,0XYRlW9tvw8J,2183,59947,2183_59947
conf/vldb/CherniackFZ01,49EWG8vzsXUJ,2184,35561,2184_35561
conf/vldb/AshwinGG02,YiJojduGXXkJ,2201,46854,2201_46854
conf/vldb/CosleyLP02,BTalXWt3faUJ,2202,38342,2202_38342
conf/vldb/ParkMC02,WFmae47kgN4J,2206,54969,2206_54969
conf/vldb/BouganimP02,PhERWOcOkOgJ,2207,38024,2207_38024
conf/vldb/BohannonGKNS02,9BuBq-Tj0TUJ,2208,40332,2208_40332
conf/vldb/AgrawalK02,4weou-KgkM8J,2209,28169,2209_28169
conf/vldb/AgrawalKSX02,XK-KPRa2qjcJ,2210,45766,2210_45766
conf/vldb/GhoshPSH02,2dlOojuSNeIJ,2211,14437,2211_14437
conf/vldb/HulgeriS02,xGcM9AuhrBMJ,2212,53503,2212_53503
conf/vldb/ChandrasekaranF02,nqosSM46lCkJ,2213,18891,2213_18891
conf/vldb/LudascherMP02,cxnuI54po5EJ,2215,1553,2215_1553
conf/vldb/CarneyCCCLSSTZ02,1J26mBTxdS0J,2216,41966,2216_41966
conf/vldb/KossmannRR02,iGlztgiSTe4J,2218,36854,2218_36854
conf/vldb/KaushikBNS02,dL5oJVHK10kJ,2219,14344,2219_14344
conf/vldb/ChienVZTZ02,SgUc7R0GR6QJ,2220,21988,2220_21988
conf/vldb/ChienVZTZ02,uUmeAkW_FFUJ,2220,8446,2220_8446
conf/vldb/Kiessling02,uS43GVHJ3jQJ,2221,50430,2221_50430
conf/vldb/ChenHWW02,kgXRJZKRxZQJ,2222,60904,2222_60904
conf/vldb/TaoPS02,o0WQjRyBQ5kJ,2223,45860,2223_45860
conf/vldb/DittrichSTW02,egCgEjikCgAJ,2224,55564,2224_55564
conf/vldb/LifantsevC02,gPvyDDUyrg4J,2226,48853,2226_48853
conf/vldb/MankuM02,WS4ljty1ff8J,2227,10835,2227_10835
conf/vldb/ZhuS02,iuyRrJJDBcIJ,2228,29990,2228_29990
conf/vldb/TaoP02,7ZyV9ivZySQJ,2229,62450,2229_62450
conf/vldb/LimWPVP02,9kl_hTyQtmQJ,2230,8237,2230_8237
conf/vldb/IpeirotisG02,3CSFFlEVviMJ,2231,44639,2231_44639
conf/vldb/ChoALS02,_-JZT1cOuZ8J,2233,44371,2233_44371
conf/vldb/PolyzotisG02,krAZ7iDMEOQJ,2235,42687,2235_42687
conf/vldb/GilbertKMS02,kxGdQhvpi_sJ,2236,15435,2236_15435
conf/vldb/Uhl02,n5SsAbtjBpAJ,2237,21734,2237_21734
conf/vldb/ChoN02,4tTQJrG4pn8J,2239,58901,2239_58901
conf/vldb/BettiniJWW02,ghIMekzCkMQJ,2240,54782,2240_54782
conf/vldb/AnanthakrishnaCG02,FFKP2GRm2LEJ,2241,23025,2241_23025
conf/vldb/KounevB02,mq4cLaNqTDQJ,2242,27612,2242_27612
conf/vldb/BrightR02,lovlkpxUzUsJ,2244,18662,2244_18662
conf/vldb/HammelP02,SU2XS1MVb40J,2245,6007,2245_6007
conf/vldb/StolteA02,N3Bry6sSMw8J,2246,63384,2246_63384
conf/vldb/DoR02,0oPfKUylwgEJ,2247,51334,2247_51334
conf/vldb/PopaVMHF02,qJ4lzBFzjdgJ,2248,34044,2248_34044
journals/tods/Jagadish95,gDFpwto83b4J,2251,28751,2251_28751
journals/tods/BaekgaardM95,6UycFCZooDoJ,2254,24966,2254_24966
journals/tods/GraefeC95,Bn8s7u5T9SAJ,2256,33848,2256_33848
journals/tods/SrivastavaSRN95,zm3D83ZiU4UJ,2257,32689,2257_32689
journals/tods/IoannidisR95,TJDMWbCXMtgJ,2259,58290,2259_58290
journals/tods/ShashaLSV95,0aVKzjogLlAJ,2260,61478,2260_61478
journals/tods/MumickFPR96,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D227624%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2262,47603,2262_47603
journals/tods/FraternaliT95,8k0tS22xvPcJ,2264,10597,2264_10597
journals/tods/Kuo96,p--jtVlva8AJ,2274,10724,2274_10724
journals/tods/Galindo-LegariaR97,g4p3K22hY_oJ,2277,29520,2277_29520
journals/vldb/ChanGR03,7rn7AHVs1YUJ,2282,28817,2282_28817
journals/vldb/AbadiCCCCLSTZ03,gBVNSFeS4P8J,2283,23066,2283_23066
journals/vldb/YangW03,7WaQNGnv1l4J,2285,30780,2285_30780
journals/vldb/RamamurthyDS03,uem5wXLoU0wJ,2286,5077,2286_5077
journals/vldb/HelmerM03,fz4PKDuWGmoJ,2287,585,2287_585
journals/vldb/FungKL03,rFEOA75JjSIJ,2289,43497,2289_43497
journals/vldb/Li03,HlXyqUIDobMJ,2290,49768,2290_49768
journals/vldb/HalkidiNVV03,J0hrpRuvSgMJ,2291,44547,2291_44547
journals/vldb/FiletoLPAM03,VWbm4EeeFNMJ,2292,488,2292_488
journals/vldb/MaedcheMS03,qKJ1c8D-95wJ,2293,51730,2293_51730
journals/vldb/DoanMDDH03,HmE1BtE68dYJ,2294,57379,2294_57379
journals/vldb/MedjahedBE03,YqXx_xeZE2gJ,2295,24714,2295_24714
journals/tods/OliverS94,RUyqFOxZyDoJ,2301,28426,2301_28426
journals/tods/WinslettSQ94,lvZTVlP7s7oJ,2311,53790,2311_53790
journals/tods/WinslettSQ94,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D195675%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,2311,25197,2311_25197
journals/tods/KrishnakumarB94,8ZjEDOBUd_QJ,2312,30091,2312_30091
journals/tods/ParsonsW00,Z5rWzHBxtEEJ,2314,24776,2314_24776
journals/tods/KossmannS00,PnGVbzQCWY0J,2316,36612,2316_36612
journals/tods/Lerner00,ETqxTcvf7K4J,2317,49548,2317_49548
journals/tods/MuralidharS99,dKvepAPYBmcJ,2320,39059,2320_39059
journals/tods/BohlenJS00,6eheB6Kct4MJ,2323,63334,2323_63334
journals/tods/FegarasM00,eCQjRu0EiagJ,2324,58988,2324_58988
journals/tods/KemmeA00,wiUPadLpCvoJ,2326,40367,2326_40367
journals/tods/Meo00,NQShGztSLaoJ,2327,35832,2327_35832
journals/tods/BaralisW00,4RrNbX-RjpsJ,2328,18299,2328_18299
journals/tods/LiC01,_gwfttQaTEkJ,2329,56142,2329_56142
journals/tods/EiterLLS01,lTwQVB8E7SIJ,2330,31010,2330_31010
journals/tods/ChomickiTB01,MqgSlx1jbPsJ,2334,63260,2334_63260
journals/tods/JajodiaSSS01,oH5XZWjwC6AJ,2336,21475,2336_21475
journals/tods/BrunoCG02,tkCWrg5OsIwJ,2338,56030,2338_56030
journals/tods/MamoulisP01,Rg8V7NSK9tMJ,2341,2114,2341_2114
journals/tods/LakshmananSS01,FqrVkPwzd3kJ,2344,63838,2344_63838
journals/tods/EiterGM97,WXWcO2ulDQUJ,2346,56437,2346_56437
journals/tods/AmmannJR97,2e-NAgqt-joJ,2349,25898,2349_25898
journals/tods/LakshmananLRS97,UByN6paxEXwJ,2351,48674,2351_48674
journals/tods/WangBBJ97,NYQMkdaH2egJ,2352,38585,2352_38585
journals/tods/FormicaGM98,PtcmzsfKYrsJ,2355,8800,2355_8800
journals/tods/StoreyCDGS97,NL_8pNIYC-0J,2358,44698,2358_44698
journals/tods/Wijsen99,_D3JPE9NgNgJ,2363,51746,2363_51746
journals/tods/DattaVCK99,L_EKDuVUoIEJ,2364,44316,2364_44316
journals/tods/CastanoAFP98,X7wtR1g63qEJ,2365,46350,2365_46350
journals/vldb/BohmAnY97,PALTnITURBcJ,2416,48134,2416_48134
journals/vldb/AilamakiDH02,J9MeFW0vDJAJ,2441,55962,2441_55962
journals/vldb/HuntAI02,LiYp5oaDwbMJ,2442,50749,2442_50749
journals/vldb/AguileraCMVV02,SdVmepmUgQIJ,2443,63193,2443_63193
journals/vldb/FengYLH02,Uxh3R2hfBOAJ,2445,37265,2445_37265
journals/vldb/NanopoulosM02,icoWjIZ_6IIJ,2446,41450,2446_41450
journals/vldb/HjaltasonS02,FH41DtWf_jAJ,2447,18491,2447_18491
journals/vldb/SakuraiYUK02,7J-RvgQd8SMJ,2448,21292,2448_21292
journals/vldb/FerrariAABC02,74D4YiDcxfcJ,2449,5600,2449_5600
journals/vldb/RafieiM02,kZFfJieudW4J,2450,30010,2450_30010
journals/vldb/Navarro02,UDQsHc_ps4IJ,2451,58381,2451_58381
journals/vldb/MaratheS02,z6JEYoArZmsJ,2453,37283,2453_37283
journals/vldb/MihailaRT02,my7mYCzEEJAJ,2454,52390,2454_52390
journals/vldb/Halevy01,NoN45RU6c9kJ,2456,64060,2456_64060
journals/vldb/ChandrasekaranF03,b9r9U3OwrkcJ,2457,27442,2457_27442
journals/vldb/AgrawalHK03,NDKJPUgy_K4J,2458,16347,2458_16347
journals/vldb/ShethTP03,tReKvTMB7pcJ,2459,46642,2459_46642
journals/vldb/VerykiosME03,khdP4spNnPoJ,2460,9382,2460_9382
journals/vldb/MedjahedBBNE03,vtVf3hshlVIJ,2461,16913,2461_16913
journals/vldb/Ozsu03,url:http://www.springerlink.com/index/3G9E0YCGLRQFPN89.pdf,2462,2985,2462_2985
journals/vldb/CuiW03,SaOd6rDz5ZgJ,2463,26076,2463_26076
journals/vldb/ChienTZ02,j4wcclZqY0oJ,2464,32683,2464_32683
journals/vldb/ChanFGR02,ORkxHLb7dvcJ,2465,37094,2465_37094
journals/vldb/IvesHW02,Bbm74R5b5yoJ,2466,50803,2466_50803
journals/vldb/JagadishACLNPPSWWY02,zaDlTkyGASQJ,2468,52026,2468_52026
journals/vldb/FiebigHKMNSW02,w_FOwUavk0kJ,2469,46427,2469_46427
journals/vldb/Amer-YahiaCLS02,SdqZz-Rnmk4J,2470,35135,2470_35135
journals/vldb/AnGSVKI02,kBzZ1GUoa1AJ,2471,63408,2471_63408
journals/vldb/ChirkovaHS02,NdmocXlpq9QJ,2472,46686,2472_46686
journals/vldb/LeeSC01,Hz_TU6kUj08J,2473,53560,2473_53560
journals/vldb/NguSHL01,djYvVVRYNTwJ,2474,38989,2474_38989
journals/vldb/ShegalovGW01,_6ErNQyZwXsJ,2475,19576,2475_19576
journals/vldb/BraumandlKKKKSS01,dURGvGhlWbsJ,2476,7504,2476_7504
journals/vldb/WangW01,4eHVZHcQvdMJ,2478,51580,2478_51580
journals/vldb/LiCHH01,Tw8-f4saqb0J,2479,59776,2479_59776
journals/vldb/ManegoldBK00,xWYu2JWiF_kJ,2481,41372,2481_41372
journals/vldb/JagadishKNS00,GtXc02EJjCgJ,2482,53216,2482_53216
journals/vldb/TanGO00,url:http://www.springerlink.com/index/4N8LT3XHXGCR8DLW.pdf,2487,54047,2487_54047
journals/vldb/RamanRH00,CgiCp6N9XZQJ,2488,42348,2488_42348
journals/vldb/LaurentLSV01,TTIgIh9uC_YJ,2489,14436,2489_14436
journals/vldb/ShanmugasundaramSBCLPR01,HKM-zP0LT_UJ,2490,53020,2490_53020
journals/vldb/RahmB01,OmmFvfvPT6MJ,2491,11113,2491_11113
journals/vldb/PucheralBVB01,hNOti13KB_8J,2494,24883,2494_24883
journals/vldb/ChangG01,hYu2nw263UoJ,2495,34772,2495_34772
journals/vldb/ChakrabartiGRS01,PTmCbogNUpAJ,2496,55557,2496_55557
journals/vldb/MecellaP01,_JwGwZUTAOEJ,2497,49283,2497_49283
journals/vldb/BonifatiCP01,FLTKBG-bw7sJ,2498,10430,2498_10430
journals/vldb/PottingerH01,Kv3ZFRUKCogJ,2499,3217,2499_3217
journals/vldb/Sarawagi01,Xx6kw0tCeQIJ,2500,63000,2500_63000
journals/vldb/EyalM01,ntrSSBumclMJ,2502,12688,2502_12688
journals/vldb/SuHHHLWLPLL01,xcRKDHBIUb8J,2503,31566,2503_31566
